timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 14:57:01.187, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:02.187, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 57 %
2026/08/20 14:57:02.187, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:02.187, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:03.187, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 85 %
2026/08/20 14:57:03.188, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:03.188, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:04.191, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 83 %
2026/08/20 14:57:04.191, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:04.191, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:05.191, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 72 %
2026/08/20 14:57:05.191, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:05.191, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:06.195, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 65 %
2026/08/20 14:57:06.195, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:06.195, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:07.195, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 78 %
2026/08/20 14:57:07.196, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:07.196, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:08.196, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 88 %
2026/08/20 14:57:08.196, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:08.196, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:09.196, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 67 %
2026/08/20 14:57:09.197, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:09.198, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:10.198, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 88 %
2026/08/20 14:57:10.198, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:10.198, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:11.198, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 62 %
2026/08/20 14:57:11.198, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:11.199, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:12.199, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 64 %
2026/08/20 14:57:12.199, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:12.199, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:13.199, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 60 %
2026/08/20 14:57:13.200, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:13.200, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:14.200, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 79 %
2026/08/20 14:57:14.200, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:14.200, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:15.200, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 61 %
2026/08/20 14:57:15.201, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:15.201, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:16.201, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 74 %
2026/08/20 14:57:16.201, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:16.201, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:57:17.202, 0, NVIDIA L40S, 21065 MiB, 46068 MiB, 54 %
